conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,91E+18;Sat Apr 12 05:35:16 +0000 2025;0;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/6zhghS9ov6;1,91E+18;https://pbs.twimg.com/media/GoT8a_4XoAAgGDp.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/FajiraNina/status/1910929693421035696;1,41E+18;FajiraNina
1,91E+18;Sat Apr 12 05:35:10 +0000 2025;0;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/rp6o6nNIPs;1,91E+18;https://pbs.twimg.com/media/GoT8ZRlXkAAI4IV.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/AdindaPurwati/status/1910929667756089662;1,41E+18;AdindaPurwati
1,91E+18;Sat Apr 12 05:35:06 +0000 2025;0;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/wtDyCNt3HC;1,91E+18;https://pbs.twimg.com/media/GoT8YkbW8AA106P.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/pasukan_99/status/1910929651750338925;1,40E+18;pasukan_99
1,91E+18;Sat Apr 12 05:35:04 +0000 2025;0;@hrdbacot Semua ini karena rupiah melemah gak sih;1,91E+18;;hrdbacot;in;;0;0;0;https://x.com/_djono1892/status/1910929642233745771;1421910648;_djono1892
1,91E+18;Sat Apr 12 05:35:04 +0000 2025;2;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/ZMAQT7JGP0;1,91E+18;https://pbs.twimg.com/media/GoT8X5LWQAAgsTL.jpg;;in;Makassar, Indonesia;0;0;1;https://x.com/MilenialGaruda/status/1910929640778064209;1,40E+18;MilenialGaruda
1,91E+18;Sat Apr 12 05:35:00 +0000 2025;0;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/F1AMWOmbwP;1,91E+18;https://pbs.twimg.com/media/GoT8W_yW8AAEC5e.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/IsmiHandayanie/status/1910929624386986006;1,40E+18;IsmiHandayanie
1,91E+18;Sat Apr 12 05:34:56 +0000 2025;0;@Rainmaker1973 #ipoh #perak Balik sana hari tu byk rumah kedai terbiar kosong robohkan je la menyemak buat jatuh nilai hartanah je.;1,91E+18;;Rainmaker1973;in;Malaysia;0;0;0;https://x.com/ABDULLA91957415/status/1910929609446875208;1,20E+18;ABDULLA91957415
1,91E+18;Sat Apr 12 05:34:48 +0000 2025;0;Nilai Tukar Rupiah Menguat efek Penundaan Tarif TRUMP #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/IkRPV58MqQ;1,91E+18;https://pbs.twimg.com/media/GoT8T_3WgAErMu7.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/HanaFarhaanaa/status/1910929574055362679;1,40E+18;HanaFarhaanaa
1,91E+18;Sat Apr 12 05:34:46 +0000 2025;0;@ramazaynworld @irasjafii dia punya nilai tawar kak ga kerja disitupun bisa kerja di kota besar yg fasilitas sekolah anak fasilitas kesehatan transportasi dan listrik internet dan keamanan oke. komplit. nah disuruh ke 3t yg mana pemdanya kerjanya slow ga satset bisa nya nuntut aja listrik byarpet.;1,91E+18;;ramazaynworld;in;Kota Bengkulu;0;1;0;https://x.com/WasikBarlaman/status/1910929564060033323;77472910;WasikBarlaman
1,91E+18;Sat Apr 12 05:34:44 +0000 2025;0;Prediksi gw pas nonton bener semuaa Prediksi itu berdasarkan perform casting mereka yg mnurutku bagus screentime dr editor dan tentunya feedback dr expert yg nilai mereka (salah 1 poin yg sngt menentukan) tp mmg lumayan keliatan sihh kl bener² perhatiin poin² diatas it wkwk;1,91E+18;;;in;;0;0;0;https://x.com/wonyopopo/status/1910929559186493591;1,82E+18;wonyopopo
1,91E+18;Sat Apr 12 05:34:31 +0000 2025;0;Anjing dr sini tau sih kenapa buzzer itu gobloknya goblok banget. Selama lo beli emas batangan ya 24 karat. Mana ada harga emas dibanting. Konsep emas aja = lindung nilai. Wkwkwkwk lo bego tapi mau berpenghasilan? Jadi buzzer.;1,91E+18;;;in;;0;0;0;https://x.com/mystteerrryyyy/status/1910929503817523276;1,90E+18;mystteerrryyyy
1,91E+18;Sat Apr 12 05:34:24 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/41hQ0HkVvj;1,91E+18;https://pbs.twimg.com/media/GoT8OIMWcAArjEm.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/rara_yuliastuti/status/1910929473064849693;1,41E+18;rara_yuliastuti
1,91E+18;Sat Apr 12 05:34:20 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/PM47VVnBof;1,91E+18;https://pbs.twimg.com/media/GoT8NPSW0AAvNEL.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/FajiraNina/status/1910929458363572549;1,41E+18;FajiraNina
1,91E+18;Sat Apr 12 05:34:16 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/rw8TLnBHEd;1,91E+18;https://pbs.twimg.com/media/GoT8MWNXsAAqauX.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/AdindaPurwati/status/1910929441221661064;1,41E+18;AdindaPurwati
1,91E+18;Sat Apr 12 05:34:13 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/s9RWbC48PZ;1,91E+18;https://pbs.twimg.com/media/GoT8LlHXwAAEYyj.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/pasukan_99/status/1910929428835934215;1,40E+18;pasukan_99
1,91E+18;Sat Apr 12 05:34:09 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/jBSghyobfV;1,91E+18;https://pbs.twimg.com/media/GoT8Ko8XEAAc2zf.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/MilenialGaruda/status/1910929412280693175;1,40E+18;MilenialGaruda
1,91E+18;Sat Apr 12 05:34:05 +0000 2025;0;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/nTRJJflbLa;1,91E+18;https://pbs.twimg.com/media/GoT8JsrWoAAkn-r.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/IsmiHandayanie/status/1910929395600195720;1,40E+18;IsmiHandayanie
1,91E+18;Sat Apr 12 05:33:56 +0000 2025;1;Penguatan Nilai Tukar Rupiah Dipengaruhi suku BUnga Bank Indonesia yang cukup besar karena Inflasi Indonesia Rendah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/tUQrNqeEf8;1,91E+18;https://pbs.twimg.com/media/GoT8HRvWgAEp9j0.jpg;;in;Makassar, Indonesia;0;0;0;https://x.com/HanaFarhaanaa/status/1910929355901165755;1,40E+18;HanaFarhaanaa
1,91E+18;Sat Apr 12 05:33:36 +0000 2025;0;@suryasena53 @hasyimmah Kalau diperkosa dia enggak akan ada yg ke dua atau ke tiga kali sampai jadi anak. Logika sederhananya she enjoyed it! Tuh sampai jadi anak terus minta biaya miliaran rupiah. Enak banget sih jadi si Mbaknya sudahlah foto model tadinya biasa hidup enak....;1,91E+18;;suryasena53;in;Jakarta, Indonesia;0;1;0;https://x.com/ImaginarySteady/status/1910929271910244592;2556873745;ImaginarySteady
1,91E+18;Sat Apr 12 05:33:23 +0000 2025;27;"@tanyarlfes Ga mempan Nikmir RK skrg diturunkan yg lbh heboh. BODO AMAT!!! RUPIAH ANJLOK HARGA PANGAN NAIK RUU POLRI &amp; RUU PENYIARAN MAU DISAHKAN!! MASALAH HIDUP KITA BANYAK WOI!!!!! #TolakRevisiUUTNI #TolakRUUPolri #tolakruupenyiaran";1,91E+18;;tanyarlfes;in;Singapore;0;0;4;https://x.com/eunikero/status/1910929217618923893;279541399;eunikero
1,91E+18;Sat Apr 12 05:33:05 +0000 2025;0;Penguatan nilai tukar rupiah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/7PqjJ5ytNH;1,91E+18;https://pbs.twimg.com/media/GoT77LfXQAAsNZr.jpg;;in;Banten, Indonesia;0;0;0;https://x.com/DuniaInform221/status/1910929140678611085;2329531294;DuniaInform221
1,91E+18;Sat Apr 12 05:32:56 +0000 2025;0;Nilai tukar rupiah menguat efek penundaan tarif trum #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/2HzrHytXaI;1,91E+18;https://pbs.twimg.com/media/GoT75M-XkAA-kyJ.jpg;;in;Banten, Indonesia;0;0;0;https://x.com/DuniaInform221/status/1910929106251960713;2329531294;DuniaInform221
1,91E+18;Sat Apr 12 05:23:51 +0000 2025;0;jadi ini sosok nilai tertinggi to inten ;1,91E+18;;;in;she/her - 18;0;0;0;https://x.com/zuwcini/status/1910926816648573160;7,70E+17;zuwcini
1,91E+18;Sat Apr 12 05:23:37 +0000 2025;0;@anggaandinata Dosen - memainkan psikologi mahasiswa dengan nilai. Apakah begitu? (Saya merasakan sekali waktu itu) padahal jawaban mahasiswa benar tetapi diberi nilai B dan jawaban mahasiswi salah diberi nilai A. Gimana ini konsepnya?;1,91E+18;;anggaandinata;in;Suzuka University, Japan;0;1;0;https://x.com/arigata20/status/1910926760994365898;1,58E+18;arigata20
1,91E+18;Sat Apr 12 05:23:36 +0000 2025;0;@andy_serizawa @goldensunfyre @ainurohman Ga ada yg nilai de gea bapuk bang pertama emang saat itu ten hag pengen ngrubah cara maen kedua gajinya de gea tinggi banget.;1,91E+18;;andy_serizawa;in;Theatre of Dream;0;0;0;https://x.com/MattPambudhi/status/1910926754749067472;107724997;MattPambudhi
1,91E+18;Sat Apr 12 05:23:15 +0000 2025;0;Ayo tebak 1thb berapa rupiah sekarang... https://t.co/K5JXd3DC5T;1,91E+18;https://pbs.twimg.com/media/GoT5rUsXkAAmIqX.jpg;;in;;0;0;0;https://x.com/PoetStories/status/1910926667369111850;65344647;PoetStories
1,91E+18;Sat Apr 12 05:22:19 +0000 2025;0;gila sih ini ketidakpastian kondisi yg dialami dunia terutama indonesia efeknya sampe segini. saham juga pada panic selling. walaupun kemarin nilai rupiah sempet turun dan saham sempet ijo juga ga sepenuhnya optimis dalam jangka waktu dekat ekonomi bisa stabil.;1,91E+18;;;in;;0;1;0;https://x.com/jjeoreojujahwtg/status/1910926432278327744;7,16E+17;jjeoreojujahwtg
1,91E+18;Sat Apr 12 05:20:57 +0000 2025;0;Bagus sih ini tp sebaiknya dipisahkan berdasarkan peminatan dan bakat bukan dari nilai. Kalo dipisah berdasar nilai kasihan anak yg berbakat di bahasa minat ke situ jg dan nilainya selalu bagus waktu mau pilih bahasa malah diarah2kan ke IPA atau jdnya malah kurang diperhatikan;1,91E+18;;;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/draxe11/status/1910926089020727315;298647472;draxe11
1,91E+18;Sat Apr 12 05:20:44 +0000 2025;0;@ecommurz Soalnya matawang rupiah jatuh merundum;1,91E+18;;ecommurz;in;;0;0;0;https://x.com/Vousemeyovez/status/1910926033114833319;2996773849;Vousemeyovez
1,91E+18;Sat Apr 12 05:20:40 +0000 2025;0;@ugoatmecrazy12 Semangat para pejuang rupiah dan jantan ;1,91E+18;;ugoatmecrazy12;in;Medan Kota, Indonesia;0;0;0;https://x.com/cathazelnute/status/1910926018862563466;1,45E+18;cathazelnute
1,91E+18;Sat Apr 12 05:20:03 +0000 2025;0;Kurs mata uang rupiah https://t.co/wh9Gk4eqRo;1,91E+18;https://pbs.twimg.com/media/GoT48kqXwAA00iN.jpg;;in;;0;0;0;https://x.com/cryptofree2050/status/1910925863954391416;1,86E+18;cryptofree2050
1,91E+18;Sat Apr 12 05:18:59 +0000 2025;0;@Duren___ kalo ijazah tiba2 dibilang hilang crosscheck di UGM Fakultas Kehutanan seluruh arsip duplikatnya/fotocopy/film ijazah/ skripsi/laporan KKN/ transkrip nilai akademik/ direktori alumni/no pokok mahasiswa asli diadmin/perpustakaan apakah bukan wajah Jokowi ExPresiden ? .. ..;1,91E+18;;Duren___;in;;0;0;0;https://x.com/nasaktion2/status/1910925594172547534;2283189500;nasaktion2
1,91E+18;Sat Apr 12 05:18:34 +0000 2025;0;Jangan khawatir! Rupiah semakin kuat berkat penundaan tarif impor. #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/bAzJ9WxHyP;1,91E+18;https://pbs.twimg.com/media/GoT4mwLXIAAu3aK.jpg;;in;dimana;0;0;0;https://x.com/0xIndoPride/status/1910925489264296446;1396295401;0xIndoPride
1,91E+18;Sat Apr 12 05:18:03 +0000 2025;0;Rupiah makin kuat! Komitmen pemerintah menjaga stabilitas ekonomi benar-benar terbukti. Yuk dukung terus! ???? #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/JNEftgAoez;1,91E+18;https://pbs.twimg.com/media/GoT4fIGWgAAXGfB.jpg;;in;dimana;0;0;0;https://x.com/0xIndoPride/status/1910925359014437353;1396295401;0xIndoPride
1,91E+18;Sat Apr 12 05:17:38 +0000 2025;1;@PanduHartono1 @H4T14K4LN4L42 orang beli emas tu buat jaga nilai value kekayaan siapa yang mkr emas buat investasi wkkwkw kocak amat pmkrn lu;1,91E+18;;PanduHartono1;in;;0;0;0;https://x.com/hasanhanif97/status/1910925253817049378;1,72E+18;hasanhanif97
1,91E+18;Sat Apr 12 05:16:39 +0000 2025;0;@irasjafii Kayaknya kakak yg perlu belajar lagi. Undang2 itu disusun lembaga legislatif dengan mengundang mitra pemangku kepentingan dan perwakilan eksekutif. Pasti bukan generasi CAT. Nilai Twk nya jeblok banget. Sok2an mau menggurui.;1,91E+18;;irasjafii;in;;1;0;0;https://x.com/ramazaynworld/status/1910925005434864079;44321053;ramazaynworld
1,91E+18;Sat Apr 12 05:16:33 +0000 2025;0;@downandgritty Kakak benar juga 2 juta rupiah buat kakak;1,91E+18;;downandgritty;in;;0;0;0;https://x.com/curvsive/status/1910924983498424415;1427414850;curvsive
1,91E+18;Sat Apr 12 05:14:51 +0000 2025;0;@gimggles 480 under udah paling ideal in this economy wkwkwk tp udah agak susah skrg soalnya rupiah jelek banget;1,91E+18;;gimggles;in;"rps; DO read carrd FIRST byf";0;1;0;https://x.com/0918page/status/1910924554249310567;9,73E+17;0918page
1,91E+18;Sat Apr 12 05:14:39 +0000 2025;1;Selamat dan Sukses Kepada Menteri Agama RI Prof. Dr. KH. Nazaruddin Umar M.A. Atas Capaian Peringkat Pertama Menteri Paling Memuaskan Survey Versi LSI dengan Nilai 92 9. Selamat...!!! Semangat Wujudkan Birokrasi yang Bersih dan Kinclong....!!! https://t.co/TiboqN6kDi;1,91E+18;https://pbs.twimg.com/media/GoT3suXXMAAU4hf.jpg;;in;;0;0;0;https://x.com/Kemenag_KP/status/1910924503519244448;1,44E+18;Kemenag_KP
1,91E+18;Sat Apr 12 05:14:28 +0000 2025;0;KSPI Beri Nilai Sangat Baik untuk Polri terkait Pengamanan Mudik Lebaran https://t.co/F68e6nadUD;1,91E+18;https://pbs.twimg.com/media/GoT3qkOWYAAWnPG.jpg;;in;;0;0;0;https://x.com/Restaambon/status/1910924456727585194;1,45E+18;Restaambon
1,91E+18;Sat Apr 12 05:14:22 +0000 2025;0;@IndiaToday Hindu khatre mein hai hindutva se Andh bhakton se BJP se RSS se Godi Media se Chaatoo Patrakaron se Jumlon se 5 kilo anaaj se EVM se ECI se Dhongi babaon se 2 rupiah ke tweet karne waale Coolies se bhakt celebrities se chamchon se NRI RW se ........;1,91E+18;;IndiaToday;hi;;0;0;0;https://x.com/Immy99492435133/status/1910924430433276038;1,71E+18;Immy99492435133
1,91E+18;Sat Apr 12 05:14:22 +0000 2025;0;@unila_base gak pernah si gua tp coba temuin dosennya aja siapa tau boleh susulan kalo gaboleh yaudah nilai uts nya nol;1,91E+18;;unila_base;in;;0;0;0;https://x.com/rrubiace/status/1910924430400000147;1,90E+18;rrubiace
1,91E+18;Sat Apr 12 05:14:05 +0000 2025;0;Nilai Tukar Rupiah Menguat. #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/HaFMYS1vXf;1,91E+18;https://pbs.twimg.com/media/GoT3lB1XAAAh2Bw.jpg;;in;Banten, Indonesia;0;0;0;https://x.com/kusumaputri9898/status/1910924360535388356;1,75E+18;kusumaputri9898
1,91E+18;Sat Apr 12 05:13:46 +0000 2025;0;Hari ini 1 9 halah penyebabnya mungkin krn kurs rupiah melemah makanya permintaan emas melonjak alhasil emas naik;1,91E+18;;;in;;0;0;0;https://x.com/blackswan_maker/status/1910924282131308709;1,27E+18;blackswan_maker
1,91E+18;Sat Apr 12 05:13:37 +0000 2025;0;@salchandesu kak infonya dong kalau dalam rupiah kira2 harganya brp?;1,91E+18;;salchandesu;in;????;0;0;0;https://x.com/oohmylight/status/1910924243333959738;9,01E+17;oohmylight
1,91E+18;Sat Apr 12 05:13:36 +0000 2025;0;Nilai Tukar Rupiah Menguat #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/nBh359aQtr;1,91E+18;https://pbs.twimg.com/media/GoT3eANW8AAYhfd.jpg;;in;;0;0;0;https://x.com/perimata879/status/1910924240376779034;1,81E+18;perimata879
1,91E+18;Sat Apr 12 05:12:38 +0000 2025;1;@tirta_cipeng jual mobil jual aset dan kuras tabungan. Modal buka bisnis skrg gak pake mobil dulu. Aset sisa kosan tinggalpun numpang di kosan dulu. Semangat untuk pejuang rupiah.;1,91E+18;;tirta_cipeng;in;California, USA;0;0;0;https://x.com/H36TR/status/1910923993819079086;1,56E+18;H36TR
1,91E+18;Sat Apr 12 05:12:29 +0000 2025;0;@s4trnus Nggak mau ngasih nilai nggak penting juga sih punya pasangan yang kayak gitu;1,91E+18;;s4trnus;in;;0;0;0;https://x.com/Free_Fatkhur/status/1910923956309402003;1,80E+18;Free_Fatkhur
1,91E+18;Sat Apr 12 05:12:03 +0000 2025;1;Orang2 begini emang gapunya otak kah? Kasar nya lu lulus mau S1 D4 juga kalo pemikiran lu jelek gue yakin lu cuma kejar nilai bukan proses alias setelah lulus lu tetep goblok;1,91E+18;;chrisswifes;in;in chris heart;0;0;0;https://x.com/chrisswifes/status/1910923850910401015;1,34E+18;chrisswifes
1,91E+18;Sat Apr 12 05:11:11 +0000 2025;0;Rupiah jatuh alhfz ajak travel sana pulop;1,91E+18;;;in;;0;0;0;https://x.com/nwansm/status/1910923629597962508;1,88E+18;nwansm
1,91E+18;Sat Apr 12 05:11:06 +0000 2025;0;@midnightversion Iya efektivitas dari obat antidiabetesnya. Cuma banyak yang ternyata dari data tsb gak make obat antidiabetes dan gak ada data lab yang menyatakan nilai gula darahnya turun.;1,91E+18;;midnightversion;in;LABEL: SAIBER. HE/THEM, LEGAL.;0;0;0;https://x.com/Perihwal/status/1910923610942038474;3133282851;Perihwal
1,91E+18;Sat Apr 12 05:11:03 +0000 2025;30;@PututChrist Saya pribadi malah belum kepikiran untuk menjualnya. Sejauh ini masih saya simpan karena dari dulu belinya di harga sekitar 900an/gram. Ketimbang cuma ditaruh di bank atau dalam bentuk rupiah yang malah kena inflasi mending tetap disimpan dalam bentuk emas.;1,91E+18;;PututChrist;in;cilacap;1;2;0;https://x.com/ihdizen/status/1910923597985751355;7,24E+17;ihdizen
1,91E+18;Sat Apr 12 04:49:44 +0000 2025;0;@BigAlphaID Ya kl nengok rupiah kaya kentang mah bukan panic;1,91E+18;;BigAlphaID;in;;0;0;0;https://x.com/terbangzigzag/status/1910918232720236683;1,76E+18;terbangzigzag
1,91E+18;Sat Apr 12 04:49:43 +0000 2025;0;@genrefiksi @draftanakunpad3 sini kak jasa titip menfess 500 rupiah/mf klo promosi 1k/mf;1,91E+18;;genrefiksi;in;;0;0;0;https://x.com/wh4tev3/status/1910918228270076310;1,58E+18;wh4tev3
1,91E+18;Sat Apr 12 04:49:13 +0000 2025;0;@idextratime WKWKWKW berarti dah pada melek bang mereka sadar kalo dalam bentuk uang itu gampang banget kena inflasi apalagi kita hidup di negara yang punya kebijakan begini makanya pada beralih ke emas buat pertahanin nilai;1,91E+18;;idextratime;in;;0;0;0;https://x.com/roeblazr/status/1910918100863660511;1,85E+18;roeblazr
1,91E+18;Sat Apr 12 04:49:07 +0000 2025;0;@idextratime Fomo wkwk nanti juga turun lagi pas waktu covid dlu gue beli antam 15 gram pas harga 980rb an tpi sekarang belum pgen gue jual tpi klo emang punya uang lebih mending beliin emas deh karena menjaga nilai uang biar gak kena inflasi wkwk;1,91E+18;;idextratime;in;Jogja - Anfield;0;0;0;https://x.com/deo_ap09/status/1910918078436958435;564252922;deo_ap09
1,91E+18;Sat Apr 12 04:48:46 +0000 2025;0;"Statistik Kepemilikan Kripto di AS 2025 Distribusi usia: Di bawah 45 tahun: 67% Di atas 55 tahun: 15% Distribusi gender: Pria: 67% Wanita: 31% Kepemilikan berdasarkan penghasilan: Rumah tangga dengan penghasilan &lt; $75.000/tahun: 26% Nilai portofolio kripto: https://t.co/mqHsbDw2CY";1,91E+18;https://pbs.twimg.com/media/GoTxxadXIAA2L9a.png;;in;Indonesia;0;0;0;https://x.com/coinphoton_id/status/1910917991493247320;1,91E+18;coinphoton_id
1,91E+18;Sat Apr 12 04:48:19 +0000 2025;4;Engga salah. Tapi mappingan emas itu USD jadi selama rupiah terus melemah akan ketahan harganya;1,91E+18;;;in;;0;0;1;https://x.com/diptadipsi/status/1910917874207842810;1,19E+18;diptadipsi
1,91E+18;Sat Apr 12 04:46:55 +0000 2025;1;@stepforeasy Untuk menemukan pasangan wanita yang cocok pertimbangkan beberapa kriteria berikut. 1. Nilai yang sama: Cari seseorang yang sejalan dalam pandangan tentang keluarga keuangan dan gaya hidup terutama karena Anda hartawan. 2. Komunikasi dan kepercayaan: Pilih pasangan yang https://t.co/fUcTT0DmOs;1,91E+18;https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg;stepforeasy;in;wherever you are;0;1;0;https://x.com/grok/status/1910917523115221450;1,72E+18;grok
1,91E+18;Sat Apr 12 04:46:32 +0000 2025;1;@tanyakanrl Indonesia kekurangan pendidikan moral dari kecil yang dikejar cuma nilai aja. Sementara tempat belajar pertama kita yaitu rumah sebagian besar di isi pendidikan mitos dan senioritas gk masuk akal. Makanya sepintar apapun begitu ada kesempatan ya jadi gk ada moral;1,91E+18;;tanyakanrl;in;;0;1;1;https://x.com/asthlilith/status/1910917426142994497;1,71E+18;asthlilith
1,91E+18;Sat Apr 12 04:46:24 +0000 2025;0;Sedia joki tugas jaringan komputer cisco packet tracer. Les privat video tugas jaminan nilai A. Kompetensi gak diragukan lagi. Wa di bio #zonauang #zonaba #zonabu #zonajajan https://t.co/TLBtwVJ6M9;1,91E+18;https://pbs.twimg.com/media/GoTxPRSXUAABwlb.jpg;;in;;0;0;0;https://x.com/joki_cisco_pkt/status/1910917392504676456;1,68E+18;joki_cisco_pkt
1,91E+18;Sat Apr 12 04:46:18 +0000 2025;0;"Wisata bahari makin punya nilai lebih kalau dijalankan bareng semangat hijau kayak di program Grow &amp; Green BRI. #BRIPeduli #GrownGreen #qrisbri https://t.co/5N0FlAt1Ni";1,91E+18;https://pbs.twimg.com/media/GoTxNrWXMAAXWhe.jpg;;in;;0;0;0;https://x.com/ciaanisasa/status/1910917370022945028;1,67E+18;ciaanisasa
1,91E+18;Sat Apr 12 04:44:53 +0000 2025;0;@utfess aku semester kemarin nilai jelek karna yah aku sendiri yang salah belajar mepet waktu dan skip tugas karna semester kemarin aku super sibuk ikut cpns kpps jaga toko sendiri kuliah jg trus belum lagi bantu emak.;1,91E+18;;utfess;in;;0;0;0;https://x.com/niss_in/status/1910917012085465218;4543544706;niss_in
1,91E+18;Sat Apr 12 04:44:35 +0000 2025;0;@democrazymedia kalo ijazah tiba2 dibilang hilang crosscheck di UGM Fakultas Kehutanan seluruh arsip duplikatnya/fotocopy/film ijazah/ skripsi/laporan KKN/ transkrip nilai akademik/ direktori alumni/no pokok mahasiswa asli diadmin/perpustakaan apakah bukan wajah Jokowi ExPresiden ?.. ..;1,91E+18;;democrazymedia;in;;0;0;0;https://x.com/nasaktion2/status/1910916938165010517;2283189500;nasaktion2
1,91E+18;Sat Apr 12 04:44:20 +0000 2025;1;abis ambil rapor guruku muji katanya nilai aku jauhh bgt lebih bagus dari semester sebelumnya InsyaAllah eligible ;1,91E+18;;;in;mostly sbt ;1;0;0;https://x.com/soobiencore/status/1910916871810867708;1,62E+18;soobiencore
1,91E+18;Sat Apr 12 04:43:50 +0000 2025;0;@lopehunt @tanyarlfes aku pernah tanya-tanya ke anak ut ada yang bilang prefer pts kelas karyawan. ut lebih cocok ke orang yg udah punya kerja dan pengen lanjut pendidikan untuk jabatan atau sejenisnya. apalagi buat dapet nilai disana susah bimbang asli;1,91E+18;;lopehunt;in;;0;2;0;https://x.com/weilongso/status/1910916748658041336;1,73E+18;weilongso
1,91E+18;Sat Apr 12 04:42:48 +0000 2025;0;@LeonPriceleon48 Penyuluhan KORUPSI yang lebih berbasis pada nilai-nilai moral akan lebih efektif di kalangan masyarakat.;1,91E+18;;LeonPriceleon48;in;;0;0;0;https://x.com/suryadi_hrtno/status/1910916489403879648;1,70E+18;suryadi_hrtno
1,91E+18;Sat Apr 12 04:42:22 +0000 2025;2;@Zetrogede @Naz_lira @AriskaPutraS Jika pemimpin kita saat ini bisa fokus kepada pembenahan pendidikan yang sesungguhnya (siswa bukan sekedar mengejar angka nilai) secara merata ke seluruh RI maka setelah 2 - 3 dekade akan mengubah pola pikir masyarakat yang akan memilih pemimpinnya. Sayangnya jauh dari kenyataan;1,91E+18;;Zetrogede;in;Bali Indonesia;0;0;0;https://x.com/krishnacandra/status/1910916379496317312;11564082;krishnacandra
1,91E+18;Sat Apr 12 04:42:16 +0000 2025;0;@Dahnilanzar @prabowo Pegamane ente nil Prabowo kan pretciden nya bisa ambil keputusan dgn tegas misalnya: keluarkan aja Keppres perampasan aset koruptor hukum seberatnya koruptor Jangan buru koruptor ke Antartika didepan mata Prabowo banyak koruptor terutama 'rampok taipan' triluanan rupiah;1,91E+18;;Dahnilanzar;in;;0;0;0;https://x.com/iwan_ikur/status/1910916353139360155;1,70E+18;iwan_ikur
